N,V,Tiempo
471,211,64.2621
471,216,67.8332
471,221,66.0789
471,226,71.0508
471,231,72.7803
471,236,74.311
471,241,73.0644
471,246,79.5732
471,251,79.1757
471,256,78.7758
471,261,80.006
471,266,81.1736
471,271,84.4038
471,276,84.7216
471,281,84.6227
471,286,89.3225
471,291,90.2023
471,296,88.7274
471,301,92.5353
471,306,97.1395
471,311,94.9515
471,316,96.3129
471,321,103.175
471,326,98.7204
471,331,100.182
471,336,105.015
471,341,105.075
471,346,156.26
471,351,145.859
471,356,108.812
471,361,110.188
471,366,116.524
471,371,111.014
471,376,116.376
471,381,114.574
471,386,117.705
471,391,116.464
471,396,121.894
471,401,123.522
471,406,123.231
471,411,123.867
471,416,126.593
471,421,126.484
471,426,133.048
471,431,138.489
471,436,135.753
471,441,133.234
471,446,136.429
471,451,137.782
471,456,140.994
471,461,140.042
471,466,145.922
471,471,143.824
471,476,145.148
471,481,154.368
471,486,153.308
471,491,146.704
471,496,154.718
476,1,1.2067
476,6,2.08327
476,11,3.51698
476,16,4.72295
476,21,6.4082
476,26,7.97947
476,31,9.47008
476,36,10.495
476,41,11.5541
476,46,14.1862
476,51,16.0311
476,56,16.8831
476,61,18.9336
476,66,20.7597
476,71,22.0041
476,76,21.5883
476,81,24.5992
476,86,26.1381
476,91,29.748
476,96,26.9364
476,101,35.2593
476,106,33.5086
476,111,33.1495
476,116,39.3728
476,121,36.7922
476,126,39.8248
476,131,42.7244
476,136,41.2604
476,141,46.0579
476,146,44.0511
476,151,48.3923
476,156,48.4446
476,161,49.7419
476,166,50.5908
476,171,55.403
476,176,60.2195
476,181,54.4864
476,186,56.7223
476,191,63.4806
476,196,58.3088
476,201,64.909
476,206,73.3797
476,211,66.6353
476,216,67.9459
476,221,69.3954
476,226,71.5732
476,231,71.897
476,236,72.4164
476,241,74.6579
476,246,79.7457
476,251,80.3492
476,256,80.7308
476,261,84.2381
476,266,82.3066
476,271,90.2813
476,276,87.2156
476,281,85.8056
476,286,89.6524
476,291,91.7444
476,296,92.364
476,301,98.5512
476,306,99.7705
476,311,95.2032
476,316,97.6558
476,321,99.2815
476,326,101.846
476,331,103.021
476,336,111.466
476,341,108.716
476,346,109.001
476,351,109.056
476,356,111.246
476,361,109.333
476,366,114.471
476,371,120.173
476,376,118.584
476,381,121.06
476,386,116.47
476,391,118.093
476,396,122.347
476,401,123.537
476,406,123.254
476,411,128.535
476,416,130.95
476,421,129.795
476,426,137.528
476,431,133.059
476,436,134.919
476,441,133.776
476,446,140.82
476,451,140.972
476,456,137.534
476,461,142.792
476,466,145.586
476,471,144.181
476,476,147.926
476,481,148.606
476,486,148.887
476,491,153.596
476,496,152.666
481,1,0.527993
481,6,2.12232
481,11,3.62071
481,16,4.71914
481,21,6.56407
481,26,8.04718
481,31,14.2095
481,36,12.6376
481,41,12.7189
481,46,14.4019
481,51,17.3628
481,56,18.6553
481,61,18.8751
481,66,24.4852
481,71,23.0399
481,76,24.6256
481,81,23.2293
481,86,28.8834
481,91,34.3632
481,96,32.6394
481,101,31.0455
481,106,36.6324
481,111,36.9679
481,116,41.7563
481,121,41.1173
481,126,52.1442
481,131,80.1991
481,136,45.0065
481,141,63.8082
481,146,55.4609
481,151,62.483
481,156,76.8089
481,161,66.6408
481,166,62.9385
481,171,81.3386
481,176,93.0705
481,181,63.9626
481,186,78.1073
481,191,61.4376
481,196,76.2106
481,201,64.942
481,206,63.323
481,211,66.5789
481,216,68.5761
481,221,71.2708
481,226,68.6192
481,231,73.1162
481,236,73.9999
481,241,80.6367
481,246,79.2775
481,251,77.7917
481,256,81.1609
481,261,81.2425
481,266,87.0412
481,271,85.7577
481,276,85.3149
481,281,91.2591
481,286,93.4824
481,291,93.8882
481,296,92.5627
481,301,99.0182
481,306,103.518
481,311,104.208
481,316,102.951
481,321,102.856
481,326,106.508
481,331,106.357
481,336,110.667
481,341,114.547
481,346,108.842
481,351,111.107
481,356,117.937
481,361,111.796
481,366,115.538
481,371,122.937
481,376,116.424
481,381,124.73
481,386,122.314
481,391,123.667
481,396,122.732
481,401,141.633
481,406,136.986
481,411,134.028
481,416,136.871
481,421,136.711
481,426,133.973
481,431,136.958
481,436,140.518
481,441,138.545
481,446,143.406
481,451,138.082
481,456,149.641
481,461,148.382
481,466,150.023
481,471,152.117
481,476,153.505
481,481,154.777
481,486,150.775
481,491,157.345
481,496,155.407
486,1,0.929701
486,6,2.37006
486,11,3.60754
486,16,5.31396
486,21,6.46071
486,26,7.62113
486,31,9.17753
486,36,11.0791
486,41,11.4342
486,46,15.2829
486,51,16.8837
486,56,18.0027
486,61,19.7153
486,66,20.0227
486,71,24.4809
486,76,24.3449
486,81,24.7135
486,86,26.8584
486,91,27.7352
486,96,30.8077
486,101,35.1723
486,106,34.1427
486,111,35.6815
486,116,37.5454
486,121,37.2597
486,126,42.2596
486,131,40.3545
486,136,46.2613
486,141,43.7606
486,146,45.7283
486,151,50.1043
486,156,51.4316
486,161,50.4272
486,166,51.4305
486,171,54.3898
486,176,56.4108
486,181,56.0866
486,186,60.0603
486,191,61.8499
486,196,61.6226
486,201,65.546
486,206,66.8702
486,211,67.3173
486,216,66.1374
486,221,74.3441
486,226,73.863
486,231,76.3169
486,236,77.4166
486,241,74.4512
486,246,81.3901
486,251,82.6234
486,256,84.852
486,261,86.3438
486,266,86.127
486,271,89.2682
486,276,88.6967
486,281,95.1843
486,286,92.4181
486,291,97.5788
486,296,99.2431
486,301,95.4384
486,306,107.925
486,311,111.84
486,316,106.692
486,321,109.882
486,326,113.516
486,331,110.912
486,336,109.386
486,341,109.37
486,346,114.241
486,351,112.962
486,356,110.996
486,361,122.633
486,366,139.283
486,371,126.556
486,376,126.293
486,381,136.211
486,386,126.977
486,391,133.553
486,396,131.973
486,401,139.23
486,406,135.862
486,411,141.595
486,416,131.987
486,421,143.435
486,426,138.531
486,431,151.087
486,436,154.588
486,441,147.703
486,446,152.144
486,451,147.478
486,456,150.661
486,461,149.002
486,466,150.494
486,471,166.01
486,476,155.033
486,481,156.435
486,486,158.973
486,491,155.662
486,496,168.925
491,1,1.13507
491,6,2.5373
491,11,4.23327
491,16,5.60567
491,21,6.56817
491,26,9.78812
491,31,9.3509
491,36,12.1333
491,41,13.3052
491,46,16.182
491,51,16.6181
491,56,16.7695
491,61,17.939
491,66,21.4164
491,71,24.8347
491,76,24.5514
491,81,26.006
491,86,29.5362
491,91,34.1227
491,96,31.679
491,101,34.2695
491,106,35.9217
491,111,45.1949
491,116,39.3337
491,121,38.5085
491,126,41.7972
491,131,42.9342
491,136,47.127
491,141,47.3994
491,146,51.0701
491,151,48.9792
491,156,52.2702
491,161,52.2401
491,166,56.0892
491,171,58.625
491,176,59.0136
491,181,61.8164
491,186,61.6623
491,191,62.4318
491,196,65.0433
491,201,72.4036
491,206,68.8303
491,211,71.4285
491,216,70.1377
491,221,74.7339
491,226,75.0308
491,231,75.3974
491,236,81.8318
491,241,80.1915
491,246,87.0606
491,251,83.5632
491,256,85.4077
491,261,85.9124
491,266,89.3274
491,271,96.3117
491,276,119.73
491,281,110.752
491,286,113.735
491,291,95.9967
491,296,98.9286
491,301,102.916
491,306,108.984
491,311,111.768
491,316,107.495
491,321,106.693
491,326,110.915
491,331,109.986
491,336,113.142
491,341,113.496
491,346,115.642
491,351,113.682
491,356,127.644
491,361,148.86
491,366,143.038
491,371,130.654
491,376,147.889
491,381,124.087
491,386,130.354
491,391,136.539
491,396,130.604
491,401,135.119
491,406,134.567
491,411,137.264
491,416,140.008
491,421,147.317
491,426,147.355
491,431,144.554
491,436,143.221
491,441,147.501
491,446,152.374
491,451,154.904
491,456,166.952
491,461,153.596
491,466,157.287
491,471,157.098
491,476,162.487
491,481,161.057
491,486,162.599
491,491,162.512
491,496,163.862
496,1,1.36499
496,6,2.95666
496,11,3.5057
496,16,5.16587
496,21,6.97789
496,26,8.53421
496,31,9.95586
496,36,12.6236
496,41,12.4811
496,46,16.422
496,51,16.2551
496,56,17.8718
496,61,23.7748
496,66,23.2969
496,71,23.3388
496,76,26.5737
496,81,26.4871
496,86,30.6696
496,91,30.3699
496,96,31.9128
496,101,34.7866
496,106,35.4994
496,111,38.4341
496,116,39.5966
496,121,40.4948
496,126,44.687
496,131,42.6575
496,136,44.737
496,141,45.1982
496,146,51.6213
496,151,56.8761
496,156,52.9149
496,161,54.8155
496,166,62.2561
496,171,61.7948
496,176,59.7961
496,181,61.9682
496,186,80.3628
496,191,83.4055
496,196,69.1237
496,201,83.9789
496,206,150.012
496,211,88.8989
496,216,93.8446
496,221,85.8812
496,226,133.229
496,231,101.494
496,236,99.8656
496,241,91.1426
496,246,88.9022
496,251,89.0388
496,256,88.1775
496,261,89.0519
496,266,86.9246
496,271,99.823
496,276,106.794
496,281,102.212
496,286,108.357
496,291,103.89
496,296,103.475
496,301,111.243
496,306,112.842
496,311,108.391
496,316,108.198
496,321,131.592
496,326,126.01
496,331,117.656
496,336,129.08
496,341,137.561
496,346,114.703
496,351,121.399
496,356,128.927
496,361,123.953
496,366,123.774
496,371,132.428
496,376,135.965
496,381,152.83
496,386,152.127
496,391,146.024
496,396,142.051
496,401,145.365
496,406,152.083
496,411,151.816
496,416,144.493
496,421,147.959
496,426,150.816
496,431,152.535
496,436,156.778
496,441,159.339
496,446,196.128
496,451,177.362
496,456,170.316
496,461,174.217
496,466,235.206
496,471,197.81
496,476,224.536
496,481,231.711
496,486,230.264
496,491,175.646
496,496,170.21
