n,V,resultado,tiempo (backtracking)
11,90,2,9.44454
11,90,2,13.8836
11,90,2,9.65991
11,90,2,11.0417
11,90,2,10.6896
11,90,2,9.85498
11,90,2,10.0933
11,90,2,9.97509
11,90,2,10.4758
11,90,2,10.71
11,90,2,17.1437
11,90,2,11.1534
11,90,2,22.3898
11,90,2,13.98
11,90,2,25.9303
11,90,2,24.6863
11,90,2,9.16272
11,90,2,15.8855
11,90,2,11.4475
11,100,2,11.0519
11,100,2,10.3567
11,100,2,9.38614
11,100,2,10.3014
11,100,2,11.5397
11,100,2,10.4638
11,100,2,10.3872
11,100,2,36.9078
11,100,2,11.1155
11,100,2,26.7763
11,100,2,18.6427
11,100,2,12.2782
11,100,2,15.7105
11,100,2,25.322
11,100,2,9.69214
11,100,2,11.586
11,100,2,25.0065
11,100,2,13.0159
11,100,2,34.63
11,100,2,13.4311
11,110,2,11.5724
11,110,2,13.6465
11,110,2,9.38986
11,110,2,12.2569
11,110,2,12.2037
11,110,2,16.7856
11,110,2,12.1708
11,110,2,9.32268
11,110,2,9.35399
11,110,2,14.2427
11,110,2,11.5264
11,110,2,11.2288
11,110,2,10.3718
11,110,2,10.5167
11,110,2,11.3497
11,110,2,10.7873
11,110,2,10.3033
11,110,2,21.4623
11,110,2,11.091
11,110,2,14.6435
11,120,3,10.1001
11,120,3,10.7947
11,120,3,9.40553
11,120,3,10.0037
11,120,3,19.3681
11,120,3,14.1582
11,120,3,11.4884
11,120,3,16.1414
11,120,3,15.7091
11,120,3,16.7807
11,120,3,11.4886
11,120,3,19.6601
11,120,3,10.8786
11,120,3,12.8648
11,120,3,11.6555
11,120,3,9.58592
11,120,3,13.0108
11,120,3,10.2075
11,120,3,10.7266
11,120,3,13.4429
11,130,-1,9.45876
11,130,-1,10.005
11,130,-1,14.8937
11,130,-1,11.1779
11,130,-1,11.1379
11,130,-1,10.3084
11,130,-1,16.4909
11,130,-1,10.1596
11,130,-1,9.28606
11,130,-1,14.6489
11,130,-1,16.5469
11,130,-1,15.853
11,130,-1,9.1883
11,130,-1,13.7053
11,130,-1,9.22736
11,130,-1,11.8449
11,130,-1,10.0052
11,130,-1,10.667
11,130,-1,9.62836
11,130,-1,18.4183
11,140,2,15.6783
11,140,2,10.8908
11,140,2,15.1356
11,140,2,11.773
11,140,2,15.9513
11,140,2,9.4262
11,140,2,13.3786
11,140,2,18.6023
11,140,2,22.6345
11,140,2,12.809
11,140,2,15.1601
11,140,2,15.6217
11,140,2,13.5701
11,140,2,11.5079
11,140,2,10.631
11,140,2,12.026
11,140,2,10.0091
11,140,2,9.28955
11,140,2,9.22226
11,140,2,18.5129
11,150,4,14.8015
11,150,4,11.3936
11,150,4,19.1695
11,150,4,20.1462
11,150,4,14.9723
11,150,4,13.0833
11,150,4,12.0203
11,150,4,9.21526
11,150,4,10.9236
11,150,4,9.05853
11,150,4,23.0528
11,150,4,9.26649
11,150,4,24.8161
11,150,4,9.62382
11,150,4,11.806
11,150,4,12.2408
11,150,4,9.05506
11,150,4,11.174
11,150,4,13.3534
11,150,4,16.5456
11,160,2,13.7171
11,160,2,13.0638
11,160,2,15.6086
11,160,2,10.7534
11,160,2,9.27494
11,160,2,18.1289
11,160,2,17.3521
11,160,2,9.17699
11,160,2,22.0799
11,160,2,9.52338
11,160,2,13.6921
11,160,2,9.06676
11,160,2,10.8635
11,160,2,10.7307
11,160,2,14.5078
11,160,2,23.2789
11,160,2,10.1973
11,160,2,10.8001
11,160,2,13.3907
11,160,2,12.1048
11,170,2,17.7589
11,170,2,19.8671
11,170,2,19.5429
11,170,2,31.1454
11,170,2,18.1804
11,170,2,9.02792
11,170,2,13.9108
11,170,2,9.20815
11,170,2,9.89045
11,170,2,11.4746
11,170,2,13.908
11,170,2,23.7874
11,170,2,20.2573
11,170,2,12.1707
11,170,2,19.4372
11,170,2,20.2246
11,170,2,21.1704
11,170,2,17.0361
11,170,2,20.1542
11,170,2,61.1103
11,180,4,11.439
11,180,4,9.26758
11,180,4,9.23335
11,180,4,12.191
11,180,4,9.77476
11,180,4,12.2232
11,180,4,11.0393
11,180,4,13.256
11,180,4,11.394
11,180,4,10.1263
11,180,4,9.12961
11,180,4,11.1411
11,180,4,9.66432
11,180,4,12.0403
11,180,4,22.8774
11,180,4,11.9142
11,180,4,12.1677
11,180,4,9.80972
11,180,4,10.1932
11,180,4,16.6772
11,190,3,9.41994
11,190,3,9.65147
11,190,3,9.28551
11,190,3,11.4043
11,190,3,11.5239
11,190,3,21.2719
11,190,3,17.1876
11,190,3,10.7735
11,190,3,12.5392
11,190,3,13.3096
11,190,3,12.4903
11,190,3,12.0019
11,190,3,14.8254
11,190,3,17.3908
11,190,3,13.2957
11,190,3,16.215
11,190,3,9.06135
11,190,3,10.9453
11,190,3,14.013
11,190,3,11.6392
11,200,-1,15.0215
11,200,-1,13.771
11,200,-1,15.9367
11,200,-1,12.39
11,200,-1,12.0055
11,200,-1,15.9239
11,200,-1,21.1503
11,200,-1,12.0404
11,200,-1,10.8224
11,200,-1,16.8855
11,200,-1,11.9291
11,200,-1,12.5107
11,200,-1,13.3739
11,200,-1,11.7485
11,200,-1,9.29241
11,200,-1,11.6509
11,200,-1,19.1808
11,200,-1,12.3753
11,200,-1,18.3117
11,200,-1,18.7106
12,0,0,42.7027
12,0,0,22.1003
12,0,0,33.3928
12,0,0,23.9766
12,0,0,24.4201
12,0,0,24.4069
12,0,0,21.7966
12,0,0,21.7584
12,0,0,26.3647
12,0,0,22.9444
12,0,0,27.6563
12,0,0,22.3816
12,0,0,21.6477
12,0,0,26.0204
12,0,0,23.1057
12,0,0,33.9742
12,0,0,20.1623
12,0,0,22.9325
12,0,0,21.211
12,0,0,26.2053
12,10,1,25.1358
12,10,1,23.7545
12,10,1,28.0217
12,10,1,35.3293
12,10,1,33.529
12,10,1,30.079
12,10,1,24.7006
12,10,1,23.2416
12,10,1,25.8029
12,10,1,26.564
12,10,1,23.9146
12,10,1,25.4744
12,10,1,24.038
12,10,1,22.7396
12,10,1,32.4452
12,10,1,20.6831
12,10,1,28.3101
12,10,1,33.9241
12,10,1,36.3847
12,10,1,27.3407
12,20,2,28.0787
12,20,2,32.957
12,20,2,28.5939
12,20,2,28.56
12,20,2,28.5374
12,20,2,25.2169
12,20,2,24.0554
12,20,2,20.6382
12,20,2,19.7912
12,20,2,34.7984
12,20,2,21.9067
12,20,2,36.3181
12,20,2,38.1342
12,20,2,26.5116
12,20,2,21.076
12,20,2,24.2753
12,20,2,26.0845
12,20,2,28.972
12,20,2,23.749
12,20,2,27.3219
12,30,2,22.302
12,30,2,21.4926
12,30,2,26.2392
12,30,2,27.3694
12,30,2,26.5741
12,30,2,41.9091
12,30,2,20.5605
12,30,2,25.5723
12,30,2,25.3693
12,30,2,28.3707
12,30,2,21.2974
12,30,2,22.7092
12,30,2,24.0055
12,30,2,26.906
12,30,2,25.8667
12,30,2,40.6853
12,30,2,21.3955
12,30,2,31.5622
12,30,2,24.0207
12,30,2,21.3867
12,40,2,21.3402
12,40,2,45.7736
12,40,2,39.9698
12,40,2,73.3212
12,40,2,48.0366
12,40,2,33.5546
12,40,2,25.2253
12,40,2,20.0661
12,40,2,36.4186
12,40,2,24.0886
12,40,2,31.0166
12,40,2,34.81
12,40,2,30.6869
12,40,2,31.864
12,40,2,26.2438
12,40,2,36.6633
12,40,2,24.6606
12,40,2,20.2456
12,40,2,28.0232
12,40,2,22.41
12,50,1,26.1517
12,50,1,19.7412
12,50,1,33.0937
12,50,1,29.8857
12,50,1,19.1963
12,50,1,23.0234
12,50,1,21.9496
12,50,1,19.2983
12,50,1,23.3635
12,50,1,22.052
12,50,1,27.367
12,50,1,29.0727
12,50,1,21.9875
12,50,1,32.8074
12,50,1,35.1629
12,50,1,28.0586
12,50,1,31.3919
12,50,1,27.2491
12,50,1,27.3992
12,50,1,27.1466
12,60,2,33.294
12,60,2,19.7619
12,60,2,25.7384
12,60,2,23.8225
12,60,2,25.3446
12,60,2,27.0993
12,60,2,26.7245
12,60,2,29.7962
12,60,2,63.9593
12,60,2,22.5185
12,60,2,22.5801
12,60,2,31.8987
12,60,2,50.3513
12,60,2,23.4311
12,60,2,22.0392
12,60,2,24.9711
12,60,2,29.2927
12,60,2,23.7178
12,60,2,26.1283
12,60,2,24.5993
12,70,2,27.6048
12,70,2,22.6911
12,70,2,30.6739
12,70,2,25.8625
12,70,2,27.1529
12,70,2,46.0109
12,70,2,24.8145
12,70,2,25.8463
12,70,2,38.881
12,70,2,36.848
12,70,2,37.4922
12,70,2,29.5621
12,70,2,26.4942
12,70,2,20.7438
12,70,2,37.6531
12,70,2,29.8716
12,70,2,31.8134
12,70,2,22.0586
12,70,2,26.9841
12,70,2,20.4804
12,80,1,31.2935
12,80,1,25.8403
12,80,1,23.191
12,80,1,29.7834
12,80,1,40.06
12,80,1,25.4892
12,80,1,24.9614
12,80,1,21.3897
12,80,1,23.9797
12,80,1,28.8635
12,80,1,29.1116
12,80,1,39.4196
12,80,1,24.8022
12,80,1,49.4759
12,80,1,24.654
12,80,1,58.5638
12,80,1,28.4988
12,80,1,35.1398
12,80,1,29.3195
12,80,1,22.9077
12,90,2,23.4525
12,90,2,24.5517
12,90,2,24.8904
12,90,2,33.6328
12,90,2,59.4214
12,90,2,22.9347
12,90,2,20.9339
12,90,2,26.2655
12,90,2,23.9483
12,90,2,20.7718
12,90,2,25.7168
12,90,2,23.8675
12,90,2,25.4678
12,90,2,22.335
12,90,2,46.7523
12,90,2,24.0341
12,90,2,28.5745
12,90,2,20.9229
12,90,2,54.6565
12,90,2,25.6351
12,100,-1,24.975
12,100,-1,22.1135
12,100,-1,22.9124
12,100,-1,23.7366
12,100,-1,22.4201
12,100,-1,24.1384
12,100,-1,31.3936
12,100,-1,27.8908
12,100,-1,27.3545
12,100,-1,40.4133
12,100,-1,27.6973
12,100,-1,39.5312
12,100,-1,35.725
12,100,-1,30.3151
12,100,-1,20.4077
12,100,-1,20.01
12,100,-1,20.9879
12,100,-1,32.7435
12,100,-1,32.0414
12,100,-1,27.6596
12,110,3,21.9869
12,110,3,21.8794
12,110,3,34.6206
12,110,3,22.1817
12,110,3,21.312
12,110,3,22.3965
12,110,3,30.6363
12,110,3,20.4683
12,110,3,22.7484
12,110,3,21.313
12,110,3,44.8497
12,110,3,42.1454
12,110,3,43.395
12,110,3,43.9207
12,110,3,24.0628
12,110,3,32.6122
12,110,3,41.799
12,110,3,25.7256
12,110,3,34.7301
12,110,3,42.0291
12,120,3,35.1996
12,120,3,24.2821
12,120,3,20.1512
12,120,3,28.899
12,120,3,32.6601
12,120,3,21.6883
12,120,3,23.1382
12,120,3,35.2678
12,120,3,24.3675
12,120,3,26.2264
12,120,3,28.4732
12,120,3,24.1941
12,120,3,31.2333
12,120,3,28.4296
12,120,3,26.6499
12,120,3,25.2231
12,120,3,27.6402
12,120,3,22.3587
12,120,3,21.2454
12,120,3,20.6454
12,130,3,23.6957
12,130,3,23.047
12,130,3,60.4355
12,130,3,20.7589
12,130,3,31.1209
12,130,3,28.0104
12,130,3,60.7006
12,130,3,19.7892
12,130,3,19.8504
12,130,3,23.1411
12,130,3,23.0173
12,130,3,31.1085
12,130,3,24.526
12,130,3,24.5779
12,130,3,24.2936
12,130,3,22.0763
12,130,3,29.9741
12,130,3,25.3327
12,130,3,20.4859
12,130,3,21.4989
12,140,-1,31.1381
12,140,-1,30.2141
12,140,-1,20.3722
12,140,-1,21.6867
12,140,-1,19.3873
12,140,-1,27.0065
12,140,-1,19.7105
12,140,-1,24.2283
12,140,-1,31.9046
12,140,-1,34.8505
12,140,-1,34.8644
12,140,-1,26.1956
12,140,-1,21.8088
12,140,-1,19.9722
12,140,-1,26.198
12,140,-1,24.2532
12,140,-1,26.1683
12,140,-1,27.6821
12,140,-1,29.5066
12,140,-1,24.1697
12,150,4,27.1193
12,150,4,22.7716
12,150,4,20.8775
12,150,4,26.1839
12,150,4,21.0391
12,150,4,27.8294
12,150,4,20.7235
12,150,4,30.6517
12,150,4,29.08
12,150,4,41.7722
12,150,4,21.0788
12,150,4,39.7925
12,150,4,28.6546
12,150,4,21.2104
12,150,4,22.0813
12,150,4,29.6615
12,150,4,22.3784
12,150,4,23.2353
12,150,4,24.6406
12,150,4,29.7726
12,160,2,24.5916
12,160,2,27.0297
12,160,2,22.3196
12,160,2,25.5722
12,160,2,22.5265
12,160,2,23.517
12,160,2,29.8226
12,160,2,28.8296
12,160,2,21.4385
12,160,2,30.9383
12,160,2,45.8021
12,160,2,24.1049
12,160,2,28.1547
12,160,2,25.2636
12,160,2,22.4706
12,160,2,26.1298
12,160,2,21.9016
12,160,2,22.6775
12,160,2,47.0011
12,160,2,31.1619
12,170,-1,26.2587
12,170,-1,29.0627
12,170,-1,21.4111
12,170,-1,21.9636
12,170,-1,43.2686
12,170,-1,22.8016
12,170,-1,40.8786
12,170,-1,21.8732
12,170,-1,22.8065
12,170,-1,24.6577
12,170,-1,24.4705
12,170,-1,23.021
12,170,-1,22.8092
12,170,-1,23.1331
12,170,-1,29.0654
12,170,-1,23.8787
12,170,-1,22.443
12,170,-1,25.5447
12,170,-1,21.6001
12,170,-1,47.5878
12,180,2,26.4551
12,180,2,48.3081
12,180,2,29.7668
12,180,2,25.5493
12,180,2,24.0969
12,180,2,45.1317
12,180,2,33.2327
12,180,2,27.1847
12,180,2,20.9082
12,180,2,28.0158
12,180,2,27.9888
12,180,2,21.7169
12,180,2,25.3804
12,180,2,26.0555
12,180,2,43.2515
12,180,2,22.3182
12,180,2,21.9125
12,180,2,20.3569
12,180,2,36.0433
12,180,2,50.7787
12,190,-1,22.1932
12,190,-1,21.6556
12,190,-1,29.7265
12,190,-1,24.7811
12,190,-1,34.3001
12,190,-1,43.3175
12,190,-1,37.6227
12,190,-1,20.0385
12,190,-1,24.8796
12,190,-1,33.8764
12,190,-1,32.6144
12,190,-1,25.4874
12,190,-1,22.3441
12,190,-1,38.9487
12,190,-1,24.1691
12,190,-1,24.1665
12,190,-1,30.6378
12,190,-1,26.9535
12,190,-1,19.5138
12,190,-1,23.7703
12,200,-1,19.7127
12,200,-1,27.8173
12,200,-1,22.5533
12,200,-1,20.4209
12,200,-1,27.1338
12,200,-1,23.3389
12,200,-1,24.3974
12,200,-1,28.3294
12,200,-1,26.2799
12,200,-1,36.0689
12,200,-1,24.5708
12,200,-1,24.5689
12,200,-1,28.8552
12,200,-1,30.7173
12,200,-1,22.8152
12,200,-1,22.6292
12,200,-1,22.3729
12,200,-1,57.956
12,200,-1,32.0752
12,200,-1,30.3263
13,0,0,60.1556
13,0,0,47.0432
13,0,0,53.4895
13,0,0,51.5188
13,0,0,55.0147
13,0,0,54.0647
13,0,0,51.3099
13,0,0,113.1
13,0,0,114.355
13,0,0,52.7269
13,0,0,45.5105
13,0,0,77.0839
13,0,0,46.8836
13,0,0,73.1162
13,0,0,68.0029
13,0,0,52.662
13,0,0,45.3064
13,0,0,42.4852
13,0,0,105.366
13,0,0,86.216
13,10,1,63.4038
13,10,1,87.1456
13,10,1,92.8576
13,10,1,64.3388
13,10,1,93.7024
13,10,1,108.25
13,10,1,53.8278
13,10,1,75.599
13,10,1,50.6958
13,10,1,66.1227
13,10,1,46.4557
13,10,1,67.1602
13,10,1,49.6172
13,10,1,48.2454
13,10,1,51.4898
13,10,1,47.0905
13,10,1,60.3588
13,10,1,76.4763
13,10,1,47.7408
13,10,1,49.4452
13,20,2,61.2411
13,20,2,51.1219
13,20,2,85.2746
13,20,2,66.004
13,20,2,53.1755
13,20,2,87.4679
13,20,2,68.1119
13,20,2,53.5427
13,20,2,50.6185
13,20,2,59.6977
13,20,2,55.476
13,20,2,43.8954
13,20,2,48.2555
13,20,2,51.2035
13,20,2,53.0626
13,20,2,63.8815
13,20,2,70.8776
13,20,2,53.1566
13,20,2,60.6493
13,20,2,60.649
13,30,1,48.3704
13,30,1,65.8944
13,30,1,57.463
13,30,1,61.7834
13,30,1,77.7026
13,30,1,102.897
13,30,1,53.1925
13,30,1,54.8645
13,30,1,67.0092
13,30,1,52.7481
13,30,1,49.3482
13,30,1,51.4837
13,30,1,64.3853
13,30,1,74.8389
13,30,1,41.0999
13,30,1,53.1983
13,30,1,51.3185
13,30,1,42.5598
13,30,1,45.0086
13,30,1,45.373
13,40,1,53.7314
13,40,1,46.3615
13,40,1,48.904
13,40,1,49.2401
13,40,1,53.293
13,40,1,56.7925
13,40,1,48.5214
13,40,1,52.8076
13,40,1,47.0467
13,40,1,54.6001
13,40,1,83.1236
13,40,1,47.6399
13,40,1,55.5617
13,40,1,55.4195
13,40,1,51.2691
13,40,1,52.8325
13,40,1,57.7996
13,40,1,42.0966
13,40,1,63.9873
13,40,1,58.9935
13,50,1,64.8696
13,50,1,50.648
13,50,1,56.5391
13,50,1,65.7314
13,50,1,69.0544
13,50,1,50.7443
13,50,1,50.3094
13,50,1,61.4557
13,50,1,42.2358
13,50,1,56.165
13,50,1,87.8911
13,50,1,55.1296
13,50,1,56.4415
13,50,1,55.8247
13,50,1,50.7757
13,50,1,53.0694
13,50,1,118.783
13,50,1,62.7542
13,50,1,56.8882
13,50,1,65.3474
13,60,2,43.4089
13,60,2,47.423
13,60,2,47.5508
13,60,2,46.1447
13,60,2,48.3254
13,60,2,63.4752
13,60,2,43.5795
13,60,2,46.7536
13,60,2,55.1163
13,60,2,54.1373
13,60,2,45.752
13,60,2,58.7745
13,60,2,101.754
13,60,2,96.7768
13,60,2,53.1546
13,60,2,53.0305
13,60,2,53.4088
13,60,2,88.9509
13,60,2,54.2488
13,60,2,56.9323
13,70,2,59.0106
13,70,2,65.0859
13,70,2,49.3672
13,70,2,50.1507
13,70,2,46.1293
13,70,2,75.0702
13,70,2,49.1397
13,70,2,50.7683
13,70,2,77.6323
13,70,2,68.6798
13,70,2,52.2547
13,70,2,45.1091
13,70,2,50.3099
13,70,2,56.1119
13,70,2,47.1943
13,70,2,55.6033
13,70,2,45.7941
13,70,2,52.1484
13,70,2,54.5413
13,70,2,54.6614
13,80,3,59.2561
13,80,3,84.3332
13,80,3,78.8657
13,80,3,77.217
13,80,3,71.4729
13,80,3,42.946
13,80,3,59.2564
13,80,3,53.9589
13,80,3,57.3364
13,80,3,56.0934
13,80,3,55.5431
13,80,3,47.3899
13,80,3,65.3851
13,80,3,119.65
13,80,3,112.378
13,80,3,73.9207
13,80,3,82.5509
13,80,3,51.7181
13,80,3,98.6839
13,80,3,100.119
13,90,2,97.836
13,90,2,53.1345
13,90,2,77.637
13,90,2,45.0113
13,90,2,82.3137
13,90,2,90.7468
13,90,2,41.5812
13,90,2,53.7538
13,90,2,50.7045
13,90,2,48.8743
13,90,2,52.6553
13,90,2,48.4361
13,90,2,41.9374
13,90,2,58.0537
13,90,2,47.7462
13,90,2,45.9903
13,90,2,45.2076
13,90,2,45.567
13,90,2,49.1729
13,90,2,42.5527
13,100,1,42.1864
13,100,1,42.6977
13,100,1,44.383
13,100,1,44.233
13,100,1,42.5943
13,100,1,52.3966
13,100,1,48.2413
13,100,1,48.0523
13,100,1,47.7946
13,100,1,50.415
13,100,1,48.5678
13,100,1,42.9304
13,100,1,45.7567
13,100,1,43.2821
13,100,1,50.7814
13,100,1,67.2809
13,100,1,76.8131
13,100,1,67.3573
13,100,1,48.3782
13,100,1,46.4074
13,110,3,57.264
13,110,3,58.3951
13,110,3,43.1446
13,110,3,43.5758
13,110,3,82.7821
13,110,3,79.4657
13,110,3,60.9519
13,110,3,57.3814
13,110,3,56.2037
13,110,3,51.1168
13,110,3,80.925
13,110,3,60.2409
13,110,3,57.6866
13,110,3,52.6489
13,110,3,52.6278
13,110,3,57.2154
13,110,3,50.0377
13,110,3,52.7998
13,110,3,61.7424
13,110,3,46.1323
13,120,1,50.4406
13,120,1,50.9359
13,120,1,96.0386
13,120,1,48.4873
13,120,1,52.0036
13,120,1,53.9139
13,120,1,53.5972
13,120,1,50.9139
13,120,1,55.5717
13,120,1,64.2903
13,120,1,52.5694
13,120,1,54.2012
13,120,1,55.4488
13,120,1,62.7587
13,120,1,64.5848
13,120,1,58.2081
13,120,1,56.7203
13,120,1,74.0306
13,120,1,60.3754
13,120,1,50.5349
13,130,2,48.2629
13,130,2,45.7163
13,130,2,47.4762
13,130,2,51.2512
13,130,2,95.4758
13,130,2,42.4656
13,130,2,48.7376
13,130,2,62.1944
13,130,2,45.4661
13,130,2,56.6226
13,130,2,46.4573
13,130,2,97.4354
13,130,2,80.1277
13,130,2,68.5694
13,130,2,48.0956
13,130,2,55.3935
13,130,2,87.5893
13,130,2,60.6948
13,130,2,52.496
13,130,2,63.9299
13,140,3,56.2407
13,140,3,47.8907
13,140,3,101.371
13,140,3,62.9319
13,140,3,54.2354
13,140,3,58.1007
13,140,3,46.4909
13,140,3,87.4148
13,140,3,59.3665
13,140,3,59.6338
13,140,3,49.6278
13,140,3,53.6463
13,140,3,48.6986
13,140,3,48.9158
13,140,3,50.6715
13,140,3,50.2203
13,140,3,66.144
13,140,3,50.2473
13,140,3,42.6732
13,140,3,87.8062
13,150,3,57.4552
13,150,3,66.7819
13,150,3,79.0021
13,150,3,56.9924
13,150,3,53.1915
13,150,3,43.2367
13,150,3,68.6704
13,150,3,51.8023
13,150,3,91.1367
13,150,3,92.579
13,150,3,101.764
13,150,3,51.7737
13,150,3,49.9467
13,150,3,80.0373
13,150,3,93.8773
13,150,3,79.2202
13,150,3,99.8067
13,150,3,91.4631
13,150,3,92.4962
13,150,3,54.1002
13,160,3,41.1958
13,160,3,47.7233
13,160,3,41.2287
13,160,3,63.5805
13,160,3,56.7476
13,160,3,66.1051
13,160,3,48.8299
13,160,3,43.1533
13,160,3,46.564
13,160,3,51.2484
13,160,3,48.9997
13,160,3,45.5267
13,160,3,46.943
13,160,3,75.3566
13,160,3,82.8311
13,160,3,46.1649
13,160,3,49.2273
13,160,3,42.3416
13,160,3,76.8865
13,160,3,53.5341
13,170,-1,61.1141
13,170,-1,88.2664
13,170,-1,82.4465
13,170,-1,60.5786
13,170,-1,51.0814
13,170,-1,48.3115
13,170,-1,65.4679
13,170,-1,57.7573
13,170,-1,53.1184
13,170,-1,87.2839
13,170,-1,61.1085
13,170,-1,81.4948
13,170,-1,50.3126
13,170,-1,57.0457
13,170,-1,44.919
13,170,-1,57.9741
13,170,-1,53.4235
13,170,-1,51.3531
13,170,-1,85.9643
13,170,-1,52.963
13,180,4,51.7624
13,180,4,46.1351
13,180,4,72.706
13,180,4,49.4496
13,180,4,47.04
13,180,4,53.5433
13,180,4,61.6063
13,180,4,53.3364
13,180,4,49.8642
13,180,4,47.992
13,180,4,90.2178
13,180,4,49.2279
13,180,4,56.2245
13,180,4,51.8812
13,180,4,50.8637
13,180,4,45.2299
13,180,4,46.5745
13,180,4,49.0899
13,180,4,47.7624
13,180,4,50.7579
13,190,-1,45.9584
13,190,-1,160.196
13,190,-1,55.4783
13,190,-1,81.015
13,190,-1,50.5063
13,190,-1,50.6264
13,190,-1,49.7746
13,190,-1,43.703
13,190,-1,154.994
13,190,-1,55.9956
13,190,-1,46.732
13,190,-1,44.3205
13,190,-1,46.6366
13,190,-1,49.1813
13,190,-1,51.3465
13,190,-1,49.412
13,190,-1,47.1122
13,190,-1,154.499
13,190,-1,57.4317
13,190,-1,63.9909
13,200,2,83.5406
13,200,2,89.5823
13,200,2,101.097
13,200,2,48.462
13,200,2,56.9985
13,200,2,56.3215
13,200,2,59.5034
13,200,2,82.6074
13,200,2,93.4909
13,200,2,50.0569
13,200,2,92.2441
13,200,2,67.9364
13,200,2,92.3993
13,200,2,52.8053
13,200,2,48.9696
13,200,2,62.2177
13,200,2,65.4096
13,200,2,58.8017
13,200,2,52.5836
13,200,2,53.8286
14,0,0,102.542
14,0,0,105.039
14,0,0,199.212
14,0,0,129.657
14,0,0,100.231
14,0,0,118.502
14,0,0,102.177
14,0,0,85.7059
14,0,0,86.1072
14,0,0,93.6894
14,0,0,161.724
14,0,0,110.744
14,0,0,91.3882
14,0,0,97.917
14,0,0,144.268
14,0,0,112.098
14,0,0,139.105
14,0,0,170.401
14,0,0,145.474
14,0,0,87.9274
14,10,1,96.0929
14,10,1,108.904
14,10,1,100.48
14,10,1,96.5967
14,10,1,98.0569
14,10,1,106.616
14,10,1,89.5227
14,10,1,98.4411
14,10,1,96.2578
14,10,1,114.845
14,10,1,162.034
14,10,1,100.619
14,10,1,109.287
14,10,1,102.267
14,10,1,111.685
14,10,1,105.776
14,10,1,106.335
14,10,1,111.728
14,10,1,113.461
14,10,1,94.7704
14,20,2,144.747
14,20,2,107.34
14,20,2,95.5859
14,20,2,124.304
14,20,2,201.512
14,20,2,135.93
14,20,2,153.52
14,20,2,181.429
14,20,2,126.655
14,20,2,95.7748
14,20,2,110.66
14,20,2,137.169
14,20,2,107.29
14,20,2,99.6187
14,20,2,101.161
14,20,2,105.917
14,20,2,138.37
14,20,2,147.73
14,20,2,106.555
14,20,2,123.26
14,30,2,123.455
14,30,2,97.9937
14,30,2,105.493
14,30,2,110.008
14,30,2,105.783
14,30,2,115.589
14,30,2,107.849
14,30,2,159.648
14,30,2,126.499
14,30,2,111.076
14,30,2,126.063
14,30,2,119.781
14,30,2,113.347
14,30,2,107.045
14,30,2,105.898
14,30,2,204.532
14,30,2,91.3257
14,30,2,161.292
14,30,2,145.685
14,30,2,107.425
14,40,2,198.149
14,40,2,206.587
14,40,2,132.982
14,40,2,97.1502
14,40,2,135.664
14,40,2,117.459
14,40,2,106.993
14,40,2,113.139
14,40,2,113.418
14,40,2,123.02
14,40,2,148.115
14,40,2,180.51
14,40,2,139.446
14,40,2,162.815
14,40,2,105.099
14,40,2,164.689
14,40,2,124.124
14,40,2,119.03
14,40,2,116.035
14,40,2,112.254
14,50,1,213.087
14,50,1,223.017
14,50,1,257.022
14,50,1,115.665
14,50,1,142.49
14,50,1,104.881
14,50,1,110.296
14,50,1,119.401
14,50,1,111.04
14,50,1,123.999
14,50,1,139.958
14,50,1,112.839
14,50,1,112.193
14,50,1,118.966
14,50,1,147.917
14,50,1,125.291
14,50,1,138.234
14,50,1,127.757
14,50,1,234.465
14,50,1,184.318
14,60,2,126.014
14,60,2,234.23
14,60,2,149.62
14,60,2,93.0149
14,60,2,136.098
14,60,2,121.415
14,60,2,114.516
14,60,2,119.181
14,60,2,131.466
14,60,2,149.797
14,60,2,135.921
14,60,2,201.415
14,60,2,204.353
14,60,2,101.97
14,60,2,108.067
14,60,2,110.449
14,60,2,110.904
14,60,2,110.781
14,60,2,107.393
14,60,2,105.041
14,70,2,108.219
14,70,2,260.915
14,70,2,135.274
14,70,2,118.65
14,70,2,136.305
14,70,2,116.538
14,70,2,190.696
14,70,2,198.991
14,70,2,237.751
14,70,2,132.307
14,70,2,104.415
14,70,2,133.698
14,70,2,134.139
14,70,2,118.44
14,70,2,176.912
14,70,2,145.099
14,70,2,108.119
14,70,2,109.727
14,70,2,157.647
14,70,2,116.044
14,80,2,114.32
14,80,2,122.137
14,80,2,135.614
14,80,2,113.742
14,80,2,109.339
14,80,2,133.307
14,80,2,104.92
14,80,2,220.566
14,80,2,200.235
14,80,2,205.317
14,80,2,174.024
14,80,2,112.566
14,80,2,147.892
14,80,2,118.041
14,80,2,157.359
14,80,2,181.335
14,80,2,129.542
14,80,2,108.084
14,80,2,313.871
14,80,2,227.342
14,90,2,235.999
14,90,2,203.079
14,90,2,188.926
14,90,2,199.081
14,90,2,207.944
14,90,2,231.617
14,90,2,202.063
14,90,2,115.647
14,90,2,129.845
14,90,2,106.592
14,90,2,120.666
14,90,2,113.334
14,90,2,116.217
14,90,2,111.911
14,90,2,156.869
14,90,2,112.806
14,90,2,138.132
14,90,2,146.052
14,90,2,137.742
14,90,2,146.553
14,100,2,122.537
14,100,2,96.5172
14,100,2,103.684
